Middle Earth --> m,"Adalbert, Adalgar, Adalgrim, Adelard, Adrahil, Adroit, Aegnor, Aerandir, Aghan, Alatar, Algund, Amandil, Amdir, Amlach, Amlaith, Amras, Amrod, Amroth, Anardil, Anarion, Anborn, Ancalagon, Androg, Andwise, Angbor, Angelimar, Angelimir, Angrim, Angrod, Annael, Anson, Appledore, Ar-Adunakhor, Ar-Gimilzor, Ar-Pharazon, Ar-Sakalthor, Ar-Zimrathon, Arador, Araglas, Aragorn, Aragost, Arahad, Arahael, Aranarth, Aranuir, Aranwe, Araphant, Araphor, Arassuil, Aratan, Arathorn, Araval, Aravir, Aravorn, Arciryas, Ardamir, Argeleb, Argon, Argonui, Arminas, Arod, Arrow, Artamir, Artful, Arthad, Arvedui, Arvegil, Arveleg, Asgon, Atanalcar, Atanatar, Audacious, Aule, Aulendil, Autumn, Axantur, Azaghal, Azog, Baggins, Bain, Balbo, Baldor, Balin, Bandobras, Banks, Barach, Baragund, Barahir, Baran, Baranor, Bard, Barliman, Basso, Bear, Beechbone, Beldir, Belecthor, Beleg, Belegorn, Belegund, Belemir, Belen, Benevolent, Beor, Beorn, Bereg, Beregar, Beregond, Beren, Bergil, Berilac, Bert, Bilbo, Bill, Bingo, Bison, Black, Blanco, Blaze, Blue, Bob, Boffin, Bofur, Bold, Bolg, Bolger, Bombadil, Bombur, Bor, Borin, Borlach, Borlad, Boromir, Boron, Borondir, Borthand, Bosco, Bowman, Bracegirdle, Brand, Brandir, Brandybuck, Brave, Breeze, Bregalad, Brego, Bregolas, Briffo, Brilliant, Brodda, Brook, Bruno, Brytta, Bucca, Buffo, Bungo, Burrows, Butterbur, Calimehtar, Caliondo, Calmacil, Canyon, Caranthir, Carc, Carcharoth, Carl, Castamir, Cedar, Celeborn, Celebrimbor, Celebrindor, Celegorm, Celepharn, Cemendur, Ceorl, Charismatic, Chivalrous, Chubb-Baggins, Cirdan, Cirion, Ciryandil, Ciryatur, Ciryon, Compassionate, Conqueror, Conscientious, Cotman, Cottar, Cotton, Courageous, Cruel, Current, Curufin, Cuthalion, Daeron, Dain, Dairuin, Damrod, Dancing, Daring, Dauntless, Dawn, Deagol, Deer, Defiant, Denethor, Deor, Deorwine, Derufin, Dervorin, Dew, Dinodas, Dior, Dirhael, Dirhavel, Discerning, Distinguished, Doderic, Dodinas, Doe, Dori, Dorlas, Dove, Draugluin, Dream, Dreamer, Drogo, Dudo, Duilin, Duinhir, Dunhere, Durin, Dwalin, Eagle, Earendil, Earendur, Earnil, Earnur, Echo, Ecthelion, Edrahil, Egalmoth, Elatan, Elboron, Eldacar, Eldarion, Elemmakil, Elendil, Elendur, Elessar, Elfhelm, Elfstan, Elfwine, Elladan, Elmo, Eloquent, Elrohir, Elrond, Elros, Elured, Empirical, Empowered, Enel, Enerdhil, Enigmatic, Enlightened, Eofor, Eol, Eomer, Eomund, Eonwe, Eorl, Eothain, Eradan, Erchamion, Erchirion, Erellont, Erestor, Erkenbrand, Erling, Estelmo, Everard, Exalted, Fair, Fairbairn, Falco, Falcon, Falling, Falls, Faramir, Farin, Farmer, Fastolph, Fastred, Fatty, Feanor, Fearless, Feather, Feathered, Felarof, Fengel, Ferny, Ferumbras, Fields, Fierce, Fili, Filibert, Finarfin, Findegil, Finglas, Fingolfin, Fingon, Finrod, Finwe, Fire, Firefoot, Fladrif, Flambard, Flame, Floi, Folca, Folco, Folcred, Folcwine, Forest, Forlong, Formidable, Forthwini, Fortinbras, Forweg, Fosco, Fountain, Fox, Fram, Frar, Frea, Frealaf, Freawine, Freca, Fredegar, Frerin, Frodo, Fror, Frumgar, Fuinur, Fundin, Galadhon, Galador, Galathil, Galdor, Galion, Gallant, Galmod, Gamgee, Gamil, Gamling, Gammidge, Gamwich, Gandalf, Gardner, Garulf, Gelmir, Gentle, Gerontius, Gethron, Ghan-buri-Ghan, Gil-galad, Gildor, Gimilkhad, Gimilzagar, Gimli, Girion, Glaurung, Gleowine, Glirhuin, Gloin, Glorfindel, Glorious, Glow, Goatleaf, Golasgil, Golden, Goldwine, Golfimbul, Gollum, Goodbody, Gorbadoc, Gorbag, Gorbulas, Gorhendad, Gorlim, Gormadoc, Gothmog, Graceful, Gracious, Gram, Great, Greenhand, Griffo, Grima, Grimbeorn, Grimbold, Grishnakh, Grithnir, Groin, Gror, Gruffo, Guilin, Gundabald, Gundahad, Gundahar, Gundolpho, Gundor, Gwaihir, Gwindor, Hador, Halbarad, Haldad, Haldan, Haldar, Haldir, Halfast, Halfred, Hallacar, Hallas, Hallatan, Halmir, Hama, Hamfast, Hammerhand, Hamson, Harbor, Harding, Hareth, Harmonious, Harry, Hasufel, Hatholdir, Hawk, Hayward, Heart, Heathertoes, Helm, Hending, Herefara, Heribald, Herion, Heroic, Herubrand, Herucalmo, Herugar, Herumor, Hildeson, Hildifons, Hill, Hirgon, Hirluin, Hob, Hobson, Holfast, Holman, Honorable, Horizon, Horn, Huan, Hugo, Hunter, Hunthor, Huor, Hurin, Hyarmendacil, I, II, III, IV, Ibal, Ibun, Ilberic, Illuminated, Illustrious, Imin, Imposing, Imrahil, Indomitable, Ingenious, Inglorion, Ingwe, Ingwion, Inspiring, Intrepid, Invincible, Isembard, Isembold, Isengar, Isengrim, Isildur, Isumbras, Jago, Jubilant, Just, Khamul, Khim, Kili, Kind, Lagduf, Lake, Landroval, Largo, Lark, Laughing, Leaves, Legendary, Legolas, Lenwe, Leod, Lionheart, Little, Longo, Loni, Lorgan, Lorien, Lorindol, Lotho, Lugdush, Luminous, Lumpkin, Mablung, Madoc, Maedhros, Maeglin, Maggot, Maglor, Magnanimous, Magnificent, Mahtan, Majestic, Malach, Malantur, Mallor, Malvegil, Mandos, Manwe, Manwendil, Marach, Marcho, Mardil, Marhari, Marhwini, Marmadas, Marmadoc, Marroc, Mat, Mauhur, Meadow, Melkor, Meneldil, Meneldor, Meriadoc, Merimac, Merimas, Merry, Mesa, Mighty, Mim, Minardil, Minastan, Minto, Mist, Moon, Moonlight, Morning, Moro, Mosco, Mountain, Mungo, Mustang, Muzgash, Nahar, Nain, Nali, Nar, Narmacil, Narvi, Night, Nob, Noble, Nolondil, Nori, Numendil, Oak, Oakenshield, Odo, Odovacar, Oin, Olo, Olwe, Ondoher, Orchaldor, Orgulas, Ori, Ornate, Orodreth, Orome, Oromendil, Oropher, Orophin, Osse, Ostoher, Otho, Otter, Otto, Outspoken, Owl, Paladin, Pallando, Passionate, Path, Peaceful, Pelendur, Pengolodh, Perceptive, Peregrin, Pine, Pious, Pippin, Poetic, Polo, Ponto, Porto, Posco, Precious, Proud, Proudfoot, Quiet, Radagast, Radbug, Radiant, Rain, Rainbow, Red, Regal, Reginard, Resilient, Resolute, Resplendent, Revered, Rising, River, Roac, Robin, Rock, Rollo, Romendacil, Roper, Rorimac, Rowlie, Rudibert, Rudigar, Rudolph, Rufus, Rumil, Running, Sackville-Baggins, Sacred, Sadoc, Sador, Saeros, Sagacious, Saint, Salmar, Sancho, Sandyman, Saradas, Saradoc, Saruman, Sauron, Seredic, Serene, Serenity, Shadow, Shadowfax, Shagrat, Shining, Silent, Singing, Siriondil, Skilled, Sky, Smallburrow, Smaug, Smiling, Snaga, Snow, Soaring, Song, Songbird, Soronto, Sovereign, Spirit, Spirited, Splendid, Star, Starry, Steadfast, Stoic, Stone, Stonehelm, Storm, Strider, Strong, Stybba, Sublime, Sun, Sunflower, Sunlit, Swift, Tall, Tar-Alcarin, Tar-Aldarion, Tar-Amandil, Tar-Anarion, Tar-Ancalimon, Tar-Ardamin, Tar-Atanamir, Tar-Calmacil, Tar-Ciryatan, Tar-Meneldur, Tar-Minastir, Tar-Palantir, Tar-Surion, Tar-Telemmaite, Tarannon, Tarcil, Targon, Tarondor, Tata, Ted, Telchar, Telemnar, Telumehtar, Tenacious, Terrible, The, Thengel, Theobald, Theoden, Theodred, Thorin, Thorondir, Thorondor, Thrain, Thranduil, Thror, Thunder, Thunderbird, Thundering, Tilion, Togo, Tolman, Tom, Took, Tosto, Tranquil, Transcendent, Tree, Treebeard, Tulkas, Tuor, Turambar, Turgon, Turin, Uffo, Ufthak, Ugluk, Ulbar, Uldor, Ulfang, Ulfast, Ulmo, Ulrad, Ulwarth, Ungoliant, Unyielding, Usurper, V, VI, VII, Valacar, Valandil, Valiant, Valley, Vardamir, Veantur, Victorious, Vidugavia, Virtuous, Visionary, Vorondil, Voronwe, Walda, Wandering, Waters, Whisper, Whispering, Whitfoot, Wild, Wilibald, Wilimar, Will, Willie, Willow, Wind, Wise, Wiseman, Wolf, Wormtongue, Wulf, Young, Zealous, Zirak, of, the"
Middle Earth --> m --> Dwarf,"Adroit, Artful, Audacious, Azaghal, Balin, Bear, Benevolent, Bison, Blaze, Bofur, Bold, Bombur, Borin, Brave, Breeze, Brilliant, Charismatic, Chivalrous, Compassionate, Conqueror, Dain, Dancing, Daring, Dauntless, Dawn, Defiant, Dew, Dori, Dreamer, Durin, Dwalin, Echo, Eloquent, Enigmatic, Falling, Falls, Farin, Fearless, Feathered, Fields, Fili, Fire, Flame, Floi, Forest, Formidable, Fox, Frar, Frerin, Fror, Fundin, Gallant, Gamil, Gentle, Gimli, Gloin, Glorious, Golden, Gracious, Great, Groin, Gror, Harbor, Hawk, Heart, Heroic, I, II, III, IV, Ibun, Illuminated, Ingenious, Inspiring, Invincible, Just, Khim, Kili, Laughing, Leaves, Legendary, Lionheart, Loni, Magnanimous, Mighty, Mim, Mist, Moon, Moonlight, Morning, Mountain, Mustang, Nain, Nali, Nar, Narvi, Night, Noble, Nori, Oak, Oakenshield, Oin, Ori, Ornate, Outspoken, Peaceful, Pious, Poetic, Quiet, Radiant, Rainbow, Red, Regal, Resilient, Resolute, Rising, River, Running, Saint, Serene, Shadow, Silent, Singing, Sky, Smiling, Snow, Songbird, Spirit, Splendid, Star, Starry, Stone, Stonehelm, Strong, Sublime, Sun, Sunflower, Swift, Telchar, Tenacious, Terrible, The, Thorin, Thrain, Thror, Thunder, Thunderbird, Thundering, Transcendent, V, VI, VII, Valley, Victorious, Virtuous, Wild, Willow, Wise, Wolf, Zealous, Zirak"
Middle Earth --> m --> Dwarf --> Azaghâl,"Azaghal, Dancing, Mighty, Pious, Rainbow, The"
Middle Earth --> m --> Dwarf --> Balin,"Balin, Legendary, Night, Splendid, Starry, Tenacious, The"
Middle Earth --> m --> Dwarf --> Bofur,"Bofur, Oak, Strong"
Middle Earth --> m --> Dwarf --> Bombur,"Bombur, Fox, Gallant, Harbor, Magnanimous, Peaceful, Quiet"
Middle Earth --> m --> Dwarf --> Borin,"Blaze, Borin, Chivalrous, Glorious, Just, Pious, River, Singing, Swift, The"
Middle Earth --> m --> Dwarf --> Dori,"Dori, Echo, Enigmatic, Mountain, The"
Middle Earth --> m --> Dwarf --> Durin,"Dancing, Dawn, Durin, Echo, Flame, Great, I, II, III, IV, Just, Laughing, Mountain, Ornate, Peaceful, Red, Singing, Sublime, Sun, Sunflower, Tenacious, The, Thunder, V, VI, VII, Wolf"
Middle Earth --> m --> Dwarf --> Dwalin,"Bison, Brave, Daring, Dwalin, Night, Poetic, Starry, The, Victorious"
Middle Earth --> m --> Dwarf --> Dáin,"Dain, I, II, Noble"
Middle Earth --> m --> Dwarf --> Farin,"Bison, Brave, Farin"
Middle Earth --> m --> Dwarf --> Flói,"Artful, Floi, Rising, Sun"
Middle Earth --> m --> Dwarf --> Frerin,"Frerin, Invincible, Resilient, The"
Middle Earth --> m --> Dwarf --> Frár,"Benevolent, Dancing, Flame, Frar, Illuminated, Laughing, Songbird"
Middle Earth --> m --> Dwarf --> Frór,"Defiant, Dew, Enigmatic, Fror, Illuminated, Morning, Night, River, Starry, Swift"
Middle Earth --> m --> Dwarf --> Fundin,"Fire, Fundin, Pious, Rising"
Middle Earth --> m --> Dwarf --> Fíli,"Bear, Chivalrous, Fili, Radiant, Smiling"
Middle Earth --> m --> Dwarf --> Gamil,"Bold, Dancing, Defiant, Gamil, Magnanimous, The, Thunderbird, Willow, Zirak"
Middle Earth --> m --> Dwarf --> Gimli,"Gimli, Hawk, Noble, Singing, The"
Middle Earth --> m --> Dwarf --> Glóin,"Bear, Brave, Fields, Gloin, Golden, Heart, Heroic, Running, Stone, The, Wolf"
Middle Earth --> m --> Dwarf --> Gróin,"Conqueror, Forest, Glorious, Groin, Noble, Serene, Silent, The"
Middle Earth --> m --> Dwarf --> Grór,"Dancing, Fields, Fire, Gallant, Golden, Gror, Mighty, Outspoken, The"
Middle Earth --> m --> Dwarf --> Ibûn,"Ibun, Laughing, Saint, Songbird"
Middle Earth --> m --> Dwarf --> Khîm,"Dew, Eloquent, Harbor, Khim, Moonlight, Morning, Peaceful, Shadow"
Middle Earth --> m --> Dwarf --> Kíli,"Gentle, Great, Inspiring, Kili, Morning, Star, The"
Middle Earth --> m --> Dwarf --> Lóni,"Loni, Mustang, Wild"
Middle Earth --> m --> Dwarf --> Mîm,"Brilliant, Mim, Running, The, Wolf"
Middle Earth --> m --> Dwarf --> Narvi,"Benevolent, Falling, Narvi, Regal, Snow"
Middle Earth --> m --> Dwarf --> Nori,"Dawn, Gallant, Nori, Peaceful, The"
Middle Earth --> m --> Dwarf --> Náin,"Adroit, Bear, Brave, Conqueror, Falling, Heroic, I, II, Laughing, Leaves, Nain, River, Running, Songbird, Swift, The"
Middle Earth --> m --> Dwarf --> Náli,"Bold, Ingenious, Nali, The, Transcendent"
Middle Earth --> m --> Dwarf --> Nár,"Falls, Lionheart, Nar, Terrible, The, Thundering"
Middle Earth --> m --> Dwarf --> Ori,"Audacious, Fox, Mighty, Ori, Smiling, The, Virtuous, Wise"
Middle Earth --> m --> Dwarf --> Telchar,"Charismatic, Splendid, Telchar, Tenacious, The"
Middle Earth --> m --> Dwarf --> Thorin,"Conqueror, Dauntless, Feathered, Formidable, Gallant, I, II, III, Laughing, Mist, Moon, Morning, Oakenshield, Pious, Resolute, Serene, Silent, Sky, Songbird, Splendid, Stonehelm, Sublime, The, Thorin, Valley, Victorious"
Middle Earth --> m --> Dwarf --> Thráin,"Dreamer, Feathered, I, II, Red, Thrain, Wolf, Zealous"
Middle Earth --> m --> Dwarf --> Thrór,"Gentle, Ornate, Regal, Spirit, Thror"
Middle Earth --> m --> Dwarf --> Óin,"Adroit, Breeze, Compassionate, Conqueror, Enigmatic, Fearless, Gentle, Gracious, Noble, Oin, The, Transcendent"
Middle Earth --> m --> Elf,"Adroit, Aegnor, Amdir, Amras, Amrod, Amroth, Angrod, Annael, Aranwe, Argon, Arminas, Artful, Audacious, Autumn, Bear, Beleg, Benevolent, Blaze, Blue, Bold, Brave, Breeze, Brilliant, Brook, Caranthir, Cedar, Celeborn, Celebrimbor, Celegorm, Charismatic, Chivalrous, Cirdan, Compassionate, Conscientious, Courageous, Current, Curufin, Cuthalion, Daeron, Dancing, Dauntless, Deer, Defiant, Denethor, Dew, Discerning, Distinguished, Doe, Dream, Dreamer, Eagle, Echo, Ecthelion, Edrahil, Egalmoth, Elemmakil, Elmo, Eloquent, Empowered, Enel, Enerdhil, Enigmatic, Enlightened, Eol, Erestor, Exalted, Fair, Falling, Falls, Feanor, Fearless, Feather, Feathered, Finarfin, Fingolfin, Fingon, Finrod, Finwe, Fire, Flame, Forest, Formidable, Fountain, Galadhon, Galathil, Galdor, Galion, Gallant, Gelmir, Gentle, Gil-galad, Gildor, Glorfindel, Glorious, Glow, Golden, Graceful, Gracious, Great, Guilin, Gwindor, Haldir, Harmonious, Hawk, Heart, Heroic, Honorable, Horizon, Illuminated, Illustrious, Imin, Indomitable, Ingenious, Inglorion, Ingwe, Ingwion, Inspiring, Intrepid, Just, Kind, Lake, Laughing, Leaves, Legendary, Legolas, Lenwe, Lionheart, Little, Luminous, Mablung, Maedhros, Maeglin, Maglor, Magnificent, Mahtan, Majestic, Mighty, Mist, Moon, Morning, Mountain, Mustang, Night, Noble, Oak, Olwe, Ornate, Orodreth, Oropher, Orophin, Outspoken, Owl, Peaceful, Pengolodh, Perceptive, Pious, Poetic, Precious, Proud, Quiet, Radiant, Rain, Red, Regal, Resilient, Revered, Rising, River, Rumil, Running, Saint, Serene, Serenity, Silent, Singing, Sky, Smiling, Soaring, Song, Sovereign, Spirit, Star, Starry, Steadfast, Stoic, Storm, Strong, Sublime, Sun, Swift, Tata, Tenacious, Terrible, The, Thranduil, Thunder, Thunderbird, Thundering, Tranquil, Transcendent, Tree, Turgon, Unyielding, Valiant, Valley, Victorious, Virtuous, Visionary, Voronwe, Wandering, Waters, Whispering, Wild, Wind, Wise, Wolf, of, the"
Middle Earth --> m --> Elf --> Aegnor,"Aegnor, Eagle, Feather, Luminous, The"
Middle Earth --> m --> Elf --> Amdír,"Amdir, Dew, Forest, Morning, Silent, Sovereign, Spirit, The, Wandering"
Middle Earth --> m --> Elf --> Amras,"Adroit, Amras, Laughing, Sun"
Middle Earth --> m --> Elf --> Amrod,"Amrod, Thunderbird"
Middle Earth --> m --> Elf --> Amroth,"Amroth, Dancing, Flame, Glow, Morning, Transcendent"
Middle Earth --> m --> Elf --> Angrod,"Angrod, Autumn, Courageous, Dancing, Falling, Fire, Leaves, Rain, Transcendent"
Middle Earth --> m --> Elf --> Annael,"Annael, Brave, Eagle, Gentle"
Middle Earth --> m --> Elf --> Aranwë,"Aranwe, Courageous, Dream, Indomitable, Inspiring, Intrepid, Mountain, Peaceful, Radiant, River, Spirit, The, Victorious"
Middle Earth --> m --> Elf --> Argon,"Adroit, Argon, Brilliant, Dreamer, Echo, Falling, Feathered, Proud"
Middle Earth --> m --> Elf --> Arminas,"Arminas, Mountain, Red, Spirit, Wolf"
Middle Earth --> m --> Elf --> Beleg,"Beleg, Cuthalion"
Middle Earth --> m --> Elf --> Caranthir,"Caranthir, Distinguished"
Middle Earth --> m --> Elf --> Celeborn,"Celeborn, Gallant, Legendary, Perceptive, Saint, The, Unyielding"
Middle Earth --> m --> Elf --> Celebrimbor,"Celebrimbor, Defiant, Oak, Strong"
Middle Earth --> m --> Elf --> Celegorm,"Bear, Celegorm, Dancing, Smiling, Spirit, Star, Wandering"
Middle Earth --> m --> Elf --> Curufin,"Bear, Brilliant, Curufin, Deer, Mist, Morning, Running"
Middle Earth --> m --> Elf --> Círdan,"Bear, Bold, Brilliant, Cirdan, Empowered, Little, Noble, Precious, Singing, The, Thunder"
Middle Earth --> m --> Elf --> Daeron,"Daeron, Gentle, Rain"
Middle Earth --> m --> Elf --> Denethor,"Bear, Denethor, Echo, Falling, Mighty, Quiet, Running, Saint, Serenity, The"
Middle Earth --> m --> Elf --> Ecthelion,"Ecthelion, Falls, Fountain, Heroic, Lionheart, Thundering, of, the"
Middle Earth --> m --> Elf --> Edrahil,"Eagle, Edrahil, Golden"
Middle Earth --> m --> Elf --> Egalmoth,"Chivalrous, Egalmoth, Swift, Wandering, Wind, Wolf"
Middle Earth --> m --> Elf --> Elemmakil,"Dreamer, Elemmakil, Feathered, Poetic, Sky, Thundering"
Middle Earth --> m --> Elf --> Elmo,"Elmo, Night, Starry, Thunderbird, Wise"
Middle Earth --> m --> Elf --> Enel,"Enel, Hawk, Illuminated, Laughing, Revered, Singing, Waters, Wise"
Middle Earth --> m --> Elf --> Enerdhil,"Enerdhil, Feathered, Gentle, Song, Spirit"
Middle Earth --> m --> Elf --> Erestor,"Brilliant, Dancing, Echo, Erestor, Intrepid, Kind, Mountain, Star, Tranquil"
Middle Earth --> m --> Elf --> Eöl,"Brook, Eloquent, Eol, Laughing, Lionheart, Moon, Noble, Rising, Running, Sky, The, Thundering"
Middle Earth --> m --> Elf --> Finarfin,"Brook, Falls, Finarfin, Mighty, Thundering, Whispering"
Middle Earth --> m --> Elf --> Fingolfin,"Chivalrous, Echo, Enigmatic, Fingolfin, Ingenious, Mountain, Unyielding, Victorious"
Middle Earth --> m --> Elf --> Fingon,"Fingon, Gracious, Saint"
Middle Earth --> m --> Elf --> Finrod,"Fearless, Finrod, Steadfast, The, Visionary"
Middle Earth --> m --> Elf --> Finwë,"Discerning, Dream, Finwe, Great, Mountain, The, Unyielding"
Middle Earth --> m --> Elf --> Fëanor,"Eloquent, Feanor, Just, Revered, Sublime, The, Wandering, Wolf"
Middle Earth --> m --> Elf --> Galadhon,"Charismatic, Galadhon, The"
Middle Earth --> m --> Elf --> Galathil,"Enigmatic, Galathil, Golden, Honorable, Horizon, The"
Middle Earth --> m --> Elf --> Galdor,"Defiant, Formidable, Galdor, Glorious, Serene, The, Valley"
Middle Earth --> m --> Elf --> Galion,"Defiant, Galion"
Middle Earth --> m --> Elf --> Gelmir,"Artful, Bear, Deer, Fair, Gelmir, Harmonious, Illustrious, Running, Smiling, Sovereign, Strong, The, Virtuous"
Middle Earth --> m --> Elf --> Gil-galad,"Breeze, Gentle, Gil-galad, Singing, Steadfast, Thunder"
Middle Earth --> m --> Elf --> Gildor,"Echo, Gildor, Inglorion, Mountain, Resilient"
Middle Earth --> m --> Elf --> Glorfindel,"Blaze, Exalted, Falling, Glorfindel, Ornate, Pious, Quiet, Radiant, Rain, River, Singing, Storm, Swift"
Middle Earth --> m --> Elf --> Guilin,"Exalted, Guilin, Illustrious, Owl, The, Whispering"
Middle Earth --> m --> Elf --> Gwindor,"Cedar, Conscientious, Gwindor, Tree"
Middle Earth --> m --> Elf --> Haldir,"Haldir, Night, Starry"
Middle Earth --> m --> Elf --> Imin,"Audacious, Forest, Gentle, Imin, Rain, Silent, The, Wise"
Middle Earth --> m --> Elf --> Ingwion,"Charismatic, Empowered, Ingwion, Mustang, Proud, Strong, Whispering, Wild, Wind"
Middle Earth --> m --> Elf --> Ingwë,"Autumn, Flame, Indomitable, Ingwe, Mountain, Spirit, Visionary"
Middle Earth --> m --> Elf --> Legolas,"Intrepid, Legolas, Strong"
Middle Earth --> m --> Elf --> Lenwë,"Adroit, Compassionate, Falling, Harmonious, Leaves, Lenwe, Terrible, The"
Middle Earth --> m --> Elf --> Mablung,"Brook, Echo, Harmonious, Mablung, Majestic, Mountain, Terrible, The, Victorious, Whispering"
Middle Earth --> m --> Elf --> Maedhros,"Maedhros, Regal"
Middle Earth --> m --> Elf --> Maeglin,"Feather, Forest, Gentle, Maeglin, Silent, Spirit, Swift"
Middle Earth --> m --> Elf --> Maglor,"Cedar, Glow, Hawk, Heart, Maglor, Morning, Soaring, Strong, Tree"
Middle Earth --> m --> Elf --> Mahtan,"Dauntless, Ingenious, Mahtan, The, Wise"
Middle Earth --> m --> Elf --> Olwë,"Benevolent, Current, Heart, Lake, Olwe, Serene, Strong, Swift, The, Wise"
Middle Earth --> m --> Elf --> Orodreth,"Empowered, Fearless, Intrepid, Orodreth, The"
Middle Earth --> m --> Elf --> Oropher,"Just, Oropher, Rising, Sun, The"
Middle Earth --> m --> Elf --> Orophin,"Compassionate, Current, Orophin, Swift"
Middle Earth --> m --> Elf --> Pengolodh,"Doe, Graceful, Mustang, Outspoken, Pengolodh, Tenacious, Terrible, The, Transcendent, Wild"
Middle Earth --> m --> Elf --> Rúmil,"Blue, Brave, Eagle, Empowered, Enlightened, Moon, Rumil, Silent, Sky, Stoic, Sublime, The"
Middle Earth --> m --> Elf --> Tata,"Distinguished, Tata, Visionary"
Middle Earth --> m --> Elf --> Thranduil,"Bear, Great, Magnificent, Running, Thranduil"
Middle Earth --> m --> Elf --> Turgon,"Brook, Turgon, Whispering"
Middle Earth --> m --> Elf --> Voronwë,"Courageous, Harmonious, Noble, The, Valiant, Voronwe"
Middle Earth --> m --> Ent,"Beechbone, Benevolent, Bold, Brave, Bregalad, Brilliant, Conscientious, Dancing, Finglas, Fladrif, Heart, Indomitable, Magnanimous, Mighty, Quiet, Radiant, Regal, Revered, River, Serenity, Swift, The, Treebeard, Valiant, Willow"
Middle Earth --> m --> Ent --> Beechbone,"Beechbone, Benevolent, River, Swift"
Middle Earth --> m --> Ent --> Bregalad,"Bregalad, Valiant"
Middle Earth --> m --> Ent --> Finglas,"Finglas, Indomitable, Radiant, Revered, The"
Middle Earth --> m --> Ent --> Fladrif,"Bold, Fladrif, Magnanimous, Quiet, Regal, Serenity, The"
Middle Earth --> m --> Ent --> Treebeard,"Brave, Brilliant, Conscientious, Dancing, Heart, Mighty, The, Treebeard, Willow"
Middle Earth --> m --> Half-elf,"Benevolent, Blaze, Brook, Cruel, Deer, Dior, Discerning, Earendil, Elladan, Elrohir, Elrond, Elros, Elured, Fearless, Fire, Galador, Gallant, Gentle, Glorious, Gracious, Illustrious, Imposing, Indomitable, Little, Luminous, Magnificent, Morning, Otter, Path, Peaceful, Proud, Regal, Rising, River, Running, Serene, Spirit, Star, Stone, Swift, Terrible, The, Unyielding, Valiant, Victorious, Wandering, Whisper"
Middle Earth --> m --> Half-elf --> Dior,"Brook, Dior, Fire, Rising, Running, Serene, The, Unyielding, Whisper"
Middle Earth --> m --> Half-elf --> Elladan,"Deer, Elladan, Fearless, Glorious, Illustrious, Indomitable, Path, Peaceful, River, Running, Stone, The"
Middle Earth --> m --> Half-elf --> Elrohir,"Elrohir, Glorious"
Middle Earth --> m --> Half-elf --> Elrond,"Elrond, Fearless, Gracious, Imposing, The, Valiant"
Middle Earth --> m --> Half-elf --> Elros,"Blaze, Elros, Little, Otter, Regal, Swift, Terrible, The"
Middle Earth --> m --> Half-elf --> Eluréd,"Cruel, Elured, Proud"
Middle Earth --> m --> Half-elf --> Eärendil,"Benevolent, Earendil, Gallant, Gentle, Magnificent, Spirit, The, Wandering"
Middle Earth --> m --> Half-elf --> Galador,"Discerning, Galador, Luminous, Morning, Star, The, Victorious"
